genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YNL241C	P11412	ZWF1	57.5209	2	4.42839178934924	tightly_const	2	1.42681674394822e-07	1.42715637829457e-07	1.4269408431691e-07
YJL121C	P46969	RPE1	25.96689	1	4.13074023136639	essential	2	2.70588699161674e-07	0.00312847792178539	2.70634825429842e-07
YPR021C		AGC1	NaN	1	4.01584941239462		2	NaN	NaN	NaN
YGR254W	P00924	ENO1	46.81564	1	1.25516069459339	opt_isoenz	2	0	0.00173623680926403	1.13474884982897e-06
YHR174W	P00925	ENO2	46.91368	1	1.25516069459339	subOpt_isoenz	2	0	0.00173260621513095	0
YKL152C	P00950	GPM1	27.60828	1	1.25516069459339	subOpt_isoenz	2	0	0.0029425226205	0
YMR323W	P42222	ERR3	47.31216	1	1.25516069459339	subOpt_isoenz	2	0	0.00171801289620866	0
YOR393W	P0CX10	ERR1	47.32712	1	1.25516069459339	subOpt_isoenz	2	0	0.00171747197626269	0
YPL281C	P0CX11	ERR2	47.32712	1	1.25516069459339	subOpt_isoenz	2	0	0.00171747197626268	0
YOR283W	Q12040	YOR283W	26.17622	1	1.25516069459339	opt_isoenz	2	0	0.00310350804263229	3.133161341574e-07
YDR516C	Q04409	EMI2	55.92028	2	1.00025874689302	essential	2	2.22092630872248e-08	1.86179439943088e-07	1.86088434368198e-07
YBL039C	P28274	URA7	64.70953	0	0.289455471165479	subOpt_isoenz	0	0	4.15289346530797e-08	0
YJR103W	P38627	URA8	64.50989	0	0.289455471165479	opt_isoenz_tight	0	0	4.15289346531106e-08	4.11779236702415e-08
YER070W	P21524	RNR1	99.56021	0	0.281559049346912	subOpt_isoenz	0	0	4.87266756820037e-07	0
YIL066C	P21672	RNR3	97.51369	0	0.281559049346912	subOpt_isoenz	0	0	4.87266756818271e-07	0
YJL026W	P09938	RNR2	46.14681	0	0.281559049346912	subOpt_isoenz	0	0	4.87266756812984e-07	0
YGR180C	P49723	RNR4	40.05407	0	0.279620762858898	opt_isoenz	0	0	4.87266756819201e-07	3.37437837472839e-07
YNL036W	P53615	NCE103	24.85889	0	0.265663258828962	opt_isoenz	0	0	0.00326763637320066	4.77348289001624e-11
YOR222W		ODC2	NaN	0	0.258481359890105		0	NaN	NaN	NaN
YPL134C		ODC1	NaN	0	0.258481359890105		0	NaN	NaN	NaN
YBR218C	P32327	PYC2	130.16549	0	0.251714096695055	subOpt_isoenz	0	0	4.75073886930945e-07	0
YGL062W	P11154	PYC1	130.09827	0	0.251714096695055	opt_isoenz_tight	0	0	4.75073886931644e-07	4.74835023135799e-07
YHR144C	P06773	DCD1	35.64574	0	0.231795246734541	essential	0	2.7196103643683e-11	0.00227881189169283	2.77788396226987e-11
YCR048W	P25628	ARE1	71.61215	0	0.220003558167076	opt_isoenz	0	0	0.0011343017978554	1.9670167838932e-11
YLR304C	P19414	ACO1	85.36736	0	0.217825647624205	opt_isoenz	0	0	0.000951741323661796	2.08956263375597e-07
YDR503C	Q04396	LPP1	31.58604	0	0.207961799757644	opt_isoenz	0	0	9.79799613526948e-10	9.53795898879539e-10
YNR019W	P53629	ARE2	74.022	0	0.20758561527717	subOpt_isoenz	0	0	0.00109737439202375	0
YOL126C	P22133	MDH2	40.7305	0	0.198439189037027	essential	0	1.15870537763003e-09	0.00199432590454391	1.15970812943363e-09
YOR245C	Q08650	DGA1	47.71075	0	0.164378422915756	subOpt_isoenz	0	0	1.01734623728423e-07	0
YKL029C	P36013	MAE1	74.37529	0	0	subOpt_isoenz	0	0	1.06954006851046e-10	0
